,ADMIN_ORG,ADMIN_ORG_NAME,RMU_ID,RMU_NAME,RMU_STATUS,NEPA_DECISION_TYPE,NEPA_DECISION_DATE_APPROVED,SUFF_REVIEW_DATE,NEPA_SCHEDULE,NEPA_YR
1209,30201,CANJILON RANGER DISTRICT,00114,NUTRIAS,ACTIVE,DECISION NOTICE/FONSI (EA),02/26/1996,,2022.0,1996.0
1210,40104,DUCHESNE RANGER DISTRICT,00426,MINNIE COMBINED,COMBINED,DECISION MEMO (CE),03/27/2006,,,2006.0
1211,40802,FREMONT RIVER RANGER DISTRICT,05008,OAK CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),06/28/1996,,,1996.0
1212,20706,WALL RANGER DISTRICT,00734,OLD HIGHWAY,ACTIVE,DECISION NOTICE/FONSI (EA),07/30/1996,,,1996.0
1213,40104,DUCHESNE RANGER DISTRICT,00429,SOUTH GILSONITE COMBINED,COMBINED,DECISION MEMO (CE),03/27/2006,,,2006.0
1214,40103,ROOSEVELT RANGER DISTRICT,00308,OTTOSON BASIN,ACTIVE,DECISION NOTICE/FONSI (EA),05/15/1996,,,1996.0
1215,40103,ROOSEVELT RANGER DISTRICT,00309,OWEEP,ACTIVE,DECISION NOTICE/FONSI (EA),05/15/1996,,,1996.0
1216,40104,DUCHESNE RANGER DISTRICT,00446,LAKE BASIN COMBINED,COMBINED,DECISION MEMO (CE),03/27/2006,,,2006.0
1217,41404,SAWTOOTH NATIONAL RECREATION AREA,40700,OWL CREEK S&G,ACTIVE,DECISION NOTICE/FONSI (EA),12/31/1996,,,1996.0
1218,30304,MOUNTAINAIR RANGER DISTRICT,04402,PADILLA,ACTIVE,DECISION NOTICE/FONSI (EA),10/25/1996,04/24/2013,,1996.0
1219,21306,PAGOSA RANGER DISTRICT,13713,PAGOSA,ACTIVE,DECISION NOTICE/FONSI (EA),06/04/1996,,,1996.0
1220,41302,CHALLIS-YANKEE FORK RANGER DISTRICT,20211,PAHSIMEROI,ACTIVE,DECISION NOTICE/FONSI (EA),05/01/1996,,,1996.0
1221,11183,SIOUX RANGER DISTRICT,30805,PAINTER,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1222,11183,SIOUX RANGER DISTRICT,30806,PARK,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1223,11106,BOZEMAN RANGER DISTRICT,00643,PASS CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/18/1996,,,1996.0
1224,30304,MOUNTAINAIR RANGER DISTRICT,04411,PERRO,ACTIVE,DECISION NOTICE/FONSI (EA),10/25/1996,04/24/2013,,1996.0
1225,41709,ELY RANGER DISTRICT,00435,MURPHY WASH,CLOSED,RECORD OF DECISION (EIS),03/30/1996,,,1996.0
1226,41709,ELY RANGER DISTRICT,00437,STRAWBERRY,CLOSED,RECORD OF DECISION (EIS),03/30/1996,,,1996.0
1227,41709,ELY RANGER DISTRICT,00438,SNAKE CREEK,CLOSED,RECORD OF DECISION (EIS),03/30/1996,,,1996.0
1228,41709,ELY RANGER DISTRICT,00439,BIG WASH,CLOSED,RECORD OF DECISION (EIS),03/30/1996,,,1996.0
1229,41709,ELY RANGER DISTRICT,00440,LEXINGTON,CLOSED,RECORD OF DECISION (EIS),03/30/1996,,,1996.0
1230,41709,ELY RANGER DISTRICT,00441,CHOKECHERRY,CLOSED,RECORD OF DECISION (EIS),03/30/1996,,,1996.0
1231,10208,PINTLER RANGER DISTRICT,90105,PETERSON CREEK,VACANT,DECISION NOTICE/FONSI (EA),01/08/1996,,,1996.0
1232,20706,WALL RANGER DISTRICT,00730,PHILIP JUNCTION,ACTIVE,DECISION NOTICE/FONSI (EA),07/30/1996,,,1996.0
1233,11106,BOZEMAN RANGER DISTRICT,00644,PINE CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/10/1996,,,1996.0
1234,11401,REXFORD RANGER DISTRICT,00107,PINKHAM CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),04/26/1996,,,1996.0
1235,30107,LAKESIDE RANGER DISTRICT,00049,PINYON,ACTIVE,DECISION NOTICE/FONSI (EA),01/18/1996,,,1996.0
1236,40301,KEMMERER RANGER DISTRICT,01030,POISON HOLLOW,ACTIVE,DECISION NOTICE/FONSI (EA),01/18/1996,,2019.0,1996.0
1237,11104,YELLOWSTONE RANGER DISTRICT,00221,POLE GULCH,ACTIVE,DECISION NOTICE/FONSI (EA),05/21/1996,,,1996.0
1238,11752,PALOUSE RANGER DISTRICT,00038,POTLATCH CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),06/25/1996,,2028.0,1996.0
1239,20407,GUNNISON RANGER DISTRICT,00724,POWDERHORN,VACANT,DECISION NOTICE/FONSI (EA),03/15/1996,,,1996.0
1240,50653,HAT CREEK RANGER DISTRICT,00046,PROCTER CREEK,ACTIVE,,06/17/1996,,,1996.0
1241,41710,SANTA ROSA RANGER DISTRICT,00509,QUINN RIVER,ACTIVE,RECORD OF DECISION (EIS),04/17/1996,,,1996.0
1242,20706,WALL RANGER DISTRICT,00700,RAKE CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),07/30/1996,,,1996.0
1243,31202,GLOBE RANGER DISTRICT,00032,RANGER STATION,ACTIVE,DECISION NOTICE/FONSI (EA),02/02/1996,,,1996.0
1244,11184,ASHLAND RANGER DISTRICT,40692,RED BULL,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1245,31205,PLEASANT VALLEY RANGER DISTRICT,00077,RED LAKE,ACTIVE,DECISION NOTICE/FONSI (EA),01/30/1996,,2025.0,1996.0
1246,30207,QUESTA RANGER DISTRICT,00719,RITO SEGUNDO,ACTIVE,DECISION NOTICE/FONSI (EA),04/17/1996,,2019.0,1996.0
1247,11183,SIOUX RANGER DISTRICT,30811,ROAD DRAW,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1248,41702,BRIDGEPORT RANGER DISTRICT,20216,ROBINSON CREEK C&H,ACTIVE,DECISION NOTICE/FONSI (EA),03/07/1996,,,1996.0
1249,20407,GUNNISON RANGER DISTRICT,00726,ROCK,ACTIVE,DECISION NOTICE/FONSI (EA),03/15/1996,,,1996.0
1250,41709,ELY RANGER DISTRICT,00436,SHINGLE CREEK,CLOSED,RECORD OF DECISION (EIS),03/31/1996,,,1996.0
1251,41401,MINIDOKA RANGER DISTRICT,02004,ROCK CREEK C&H,ACTIVE,DECISION NOTICE/FONSI (EA),05/13/1996,09/30/2011,,1996.0
1252,11104,YELLOWSTONE RANGER DISTRICT,00223,ROCK CREEK NORTH,ACTIVE,DECISION NOTICE/FONSI (EA),08/20/1996,,,1996.0
1253,41301,SALMON-COBALT RANGER DISTRICT,10508,NAPOLEON GULCH,CLOSED,,04/01/1974,,,1974.0
1254,11401,REXFORD RANGER DISTRICT,00102,RONDO-MUD LAKE,ACTIVE,DECISION NOTICE/FONSI (EA),04/26/1996,,,1996.0
1255,41401,MINIDOKA RANGER DISTRICT,10023,ROSETTE C&H,ACTIVE,DECISION NOTICE/FONSI (EA),01/19/1996,,,1996.0
1256,40307,PINEDALE RANGER DISTRICT,07014,BALDY LAKE (CLOSED),CLOSED,DECISION MEMO (CE),04/01/2005,,,2005.0
1257,40307,PINEDALE RANGER DISTRICT,07029,MIDDLE FORK (CLOSED),CLOSED,DECISION MEMO (CE),04/01/2005,,,2005.0
1258,40307,PINEDALE RANGER DISTRICT,07033,NORTH FORK (CLOSED),CLOSED,DECISION MEMO (CE),04/01/2005,,,2005.0
1259,40307,PINEDALE RANGER DISTRICT,07034,PIPESTONE (CLOSED),CLOSED,DECISION MEMO (CE),04/01/2005,,,2005.0
1260,10208,PINTLER RANGER DISTRICT,90305,ROSS FORK,ACTIVE,DECISION NOTICE/FONSI (EA),01/12/1996,,2019.0,1996.0
1261,20706,WALL RANGER DISTRICT,00718,SADDLE PASS,ACTIVE,DECISION NOTICE/FONSI (EA),07/30/1996,,,1996.0
1262,41404,SAWTOOTH NATIONAL RECREATION AREA,41100,SALMON FALLS PASTURE C&H,ACTIVE,DECISION NOTICE/FONSI (EA),12/31/1996,,,1996.0
1263,41404,SAWTOOTH NATIONAL RECREATION AREA,40500,SALMON-POLE-CHAMPION S&G,ACTIVE,DECISION NOTICE/FONSI (EA),12/31/1996,,,1996.0
1264,30206,TRES PIEDRAS RANGER DISTRICT,00618,SAN ANTONE MOUNTAIN,ACTIVE,DECISION NOTICE/FONSI (EA),02/23/1996,,2022.0,1996.0
1265,20601,YAMPA RANGER DISTRICT,01533,SARVIS CREEK C&H,VACANT,DECISION NOTICE/FONSI (EA),05/17/1996,,2022.0,1996.0
1266,11183,SIOUX RANGER DISTRICT,30812,SAWMILL GULCH,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1267,20407,GUNNISON RANGER DISTRICT,00729,SAWTOOTH,ACTIVE,DECISION NOTICE/FONSI (EA),03/15/1996,,,1996.0
1268,11103,GARDINER RANGER DISTRICT,00315,SECTION 22,VACANT,DECISION NOTICE/FONSI (EA),10/15/1996,,,1996.0
1269,20706,WALL RANGER DISTRICT,00702,SEVENMILE CORNER,ACTIVE,DECISION NOTICE/FONSI (EA),07/30/1996,,,1996.0
1270,20405,NORWOOD RANGER DISTRICT,00514,SHEEP CREEK C&H,ACTIVE,DECISION NOTICE/FONSI (EA),09/27/1996,,,1996.0
1271,41004,MOAB RANGER DISTRICT,00410,SINBAD,ACTIVE,DECISION NOTICE/FONSI (EA),03/15/1996,,,1996.0
1272,30803,GUADALUPE RANGER DISTRICT,00318,SITTING BULL,ACTIVE,DECISION NOTICE/FONSI (EA),12/03/1996,,,1996.0
1273,11184,ASHLAND RANGER DISTRICT,40734,SKINNER GULCH,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1274,20407,GUNNISON RANGER DISTRICT,00925,SLATE RIVER,ACTIVE,DECISION NOTICE/FONSI (EA),03/15/1996,,,1996.0
1275,41554,PALISADES RANGER DISTRICT,54004,SNAKE RIVER,ACTIVE,DECISION NOTICE/FONSI (EA),05/20/1996,,2022.0,1996.0
1276,40302,BIG PINEY RANGER DISTRICT,02008,SNYDER BASIN C&H,ACTIVE,DECISION NOTICE/FONSI (EA),01/18/1996,,,1996.0
1277,41903,HEBER-KAMAS RANGER DISTRICT,00347,SOAPSTONE,ACTIVE,DECISION NOTICE/FONSI (EA),03/12/1996,,,1996.0
1278,10204,BUTTE RANGER DISTRICT,90221,SOUTH BOULDER,ACTIVE,DECISION NOTICE/FONSI (EA),12/31/1996,,,1996.0
1279,10204,BUTTE RANGER DISTRICT,90227,SOUTH BULL MOUNTAIN,ACTIVE,DECISION NOTICE/FONSI (EA),12/31/1996,,,1996.0
1280,20706,WALL RANGER DISTRICT,00717,SOUTH CEDAR,ACTIVE,DECISION NOTICE/FONSI (EA),07/30/1996,,,1996.0
1281,41301,SALMON-COBALT RANGER DISTRICT,10105,MORGAN CRK-PRAIRIE BASIN EARLY DAY,COMBINED,,04/04/1972,,,1972.0
1282,20603,HAHNS PEAK/BEARS EARS RANGER DISTRICT,03311,SOUTH END,ACTIVE,DECISION NOTICE/FONSI (EA),04/11/1996,,,1996.0
1283,20705,FALL RIVER RANGER DISTRICT,00351,SOUTH FORK,ACTIVE,DECISION NOTICE/FONSI (EA),04/08/1996,,,1996.0
1284,20706,WALL RANGER DISTRICT,00714,SOUTH FORK,ACTIVE,DECISION NOTICE/FONSI (EA),07/30/1996,,,1996.0
1285,41903,HEBER-KAMAS RANGER DISTRICT,00346,SOUTH FORK PROVO RIVER,ACTIVE,DECISION NOTICE/FONSI (EA),03/12/1996,,,1996.0
1286,50555,SCOTT RIVER RANGER DISTRICT,00047,SOUTH FORK SALOON,VACANT,DECISION NOTICE/FONSI (EA),09/30/1996,,2019.0,1996.0
1287,51551,BASS LAKE RANGER DISTRICT,05529,SOUTH JACKASS,ACTIVE,,04/04/1996,,2022.0,1996.0
1288,60102,CRESCENT RANGER DISTRICT,02001,LITTLE DESCHUTES,CLOSED,RECORD OF DECISION (EIS),04/04/2001,,,2001.0
1289,60102,CRESCENT RANGER DISTRICT,02009,LITTLE DESCHUTES ON-OFF,CLOSED,RECORD OF DECISION (EIS),04/04/2001,,,2001.0
1290,10206,MADISON RANGER DISTRICT,20198,SOUTH MEADOW,ACTIVE,DECISION NOTICE/FONSI (EA),12/17/1996,,,1996.0
1291,11183,SIOUX RANGER DISTRICT,30816,SOUTH SNOW CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1292,11183,SIOUX RANGER DISTRICT,30817,SOUTH WILLARD,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1293,11511,TOWNSEND RANGER DISTRICT,00135,SPRING CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),12/19/1996,,,1996.0
1294,11183,SIOUX RANGER DISTRICT,30818,STAGVILLE,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1295,20301,BEARLODGE RANGER DISTRICT,00114,STEARNS PARK,ACTIVE,DECISION NOTICE/FONSI (EA),04/03/1996,,,1996.0
1296,11106,BOZEMAN RANGER DISTRICT,00655,STORM CASTLE,ACTIVE,DECISION NOTICE/FONSI (EA),09/18/1996,05/13/2013,,1996.0
1297,61631,WHITMAN RANGER DISTRICT,00161,TURNBULL,COMBINED,DECISION NOTICE/FONSI (EA),04/07/1998,,,1998.0
1298,61631,WHITMAN RANGER DISTRICT,00165,DOYLE,COMBINED,DECISION NOTICE/FONSI (EA),04/07/1998,,,1998.0
1299,10206,MADISON RANGER DISTRICT,20256,STRAWBERRY RIDGE ON & OFF,ACTIVE,DECISION NOTICE/FONSI (EA),12/17/1996,,,1996.0
1300,20705,FALL RIVER RANGER DISTRICT,00352,STUMER,ACTIVE,DECISION NOTICE/FONSI (EA),04/08/1996,,,1996.0
1301,11107,HEBGEN LAKE RANGER DISTRICT,00726,CACHE-ELDRIDGE-CLOSED,CLOSED,DECISION NOTICE/FONSI (EA),04/07/2006,,,2006.0
1302,30206,TRES PIEDRAS RANGER DISTRICT,00600,SUBLETTE,ACTIVE,DECISION NOTICE/FONSI (EA),04/08/1996,,2019.0,1996.0
1303,11183,SIOUX RANGER DISTRICT,30819,SUMMERS,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1304,11403,FORTINE RANGER DISTRICT,00309,SUNDAY CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),02/06/1996,,,1996.0
1305,21008,SULPHUR RANGER DISTRICT,00806,MEADOW CREEK,CLOSED,,04/08/1992,,,1992.0
1306,11403,FORTINE RANGER DISTRICT,00310,SWAMP-FORTINE,ACTIVE,DECISION NOTICE/FONSI (EA),02/06/1996,,,1996.0
1307,61703,CLE ELUM RANGER DISTRICT,00T08,TABLE MOUNTAIN,VACANT,DECISION NOTICE/FONSI (EA),01/22/1996,,,1996.0
1308,11184,ASHLAND RANGER DISTRICT,40736,TEN MILE,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1309,11184,ASHLAND RANGER DISTRICT,40742,TEN MILE - THREE MILE,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1310,30501,DOUGLAS RANGER DISTRICT,00121,TEX CANYON,ACTIVE,DECISION NOTICE/FONSI (EA),10/10/1996,07/07/2017,,1996.0
1311,41401,MINIDOKA RANGER DISTRICT,02008,THIRD FORK S&G,ACTIVE,DECISION NOTICE/FONSI (EA),05/10/1996,,,1996.0
1312,11511,TOWNSEND RANGER DISTRICT,00112,THOMAS CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),12/19/1996,,,1996.0
1313,40802,FREMONT RIVER RANGER DISTRICT,02005,TIDWELL,ACTIVE,DECISION NOTICE/FONSI (EA),02/15/1996,,,1996.0
1314,20407,GUNNISON RANGER DISTRICT,00731,TOMICHI,ACTIVE,DECISION NOTICE/FONSI (EA),03/15/1996,,,1996.0
1315,41002,FERRON RANGER DISTRICT,00206,TRAIL MOUNTAIN C & H,ACTIVE,DECISION NOTICE/FONSI (EA),07/23/1996,,,1996.0
1316,41401,MINIDOKA RANGER DISTRICT,02019,TRAPPER CREEK S&G,ACTIVE,DECISION NOTICE/FONSI (EA),05/10/1996,,,1996.0
1317,11403,FORTINE RANGER DISTRICT,00311,TREGO,ACTIVE,DECISION NOTICE/FONSI (EA),02/06/1996,,,1996.0
1318,20601,YAMPA RANGER DISTRICT,01534,TROUT CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),05/17/1996,,,1996.0
1319,41401,MINIDOKA RANGER DISTRICT,02016,TROUT CREEK S&G,ACTIVE,DECISION NOTICE/FONSI (EA),05/10/1996,,,1996.0
1320,41908,SPANISH FORK RANGER DISTRICT,00801,BALDY MOUNTAIN (COMBINED),COMBINED,DECISION NOTICE/FONSI (EA),04/09/1996,,,1996.0
1321,20402,GRAND VALLEY RANGER DISTRICT,00222,UC,ACTIVE,DECISION NOTICE/FONSI (EA),09/27/1996,,,1996.0
1322,11184,ASHLAND RANGER DISTRICT,40737,UPPER HOME,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1323,11604,NINEMILE RANGER DISTRICT,00065,UPPER NINEMILE,ACTIVE,DECISION NOTICE/FONSI (EA),12/12/1996,,,1996.0
1324,20408,PAONIA RANGER DISTRICT,00858,COAL MOUNTAIN,COMBINED,DECISION NOTICE/FONSI (EA),04/09/1997,,,1997.0
1325,20601,YAMPA RANGER DISTRICT,01515,UPPER SILVER CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),05/17/1996,,2022.0,1996.0
1326,10208,PINTLER RANGER DISTRICT,90310,UPPER WILLOW CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),01/18/1996,,2019.0,1996.0
1327,41005,MONTICELLO RANGER DISTRICT,00515,VERDURE,ACTIVE,DECISION NOTICE/FONSI (EA),03/15/1996,,,1996.0
1328,61703,CLE ELUM RANGER DISTRICT,00T11,VIRDEN,ACTIVE,DECISION NOTICE/FONSI (EA),02/22/1996,,,1996.0
1329,11511,TOWNSEND RANGER DISTRICT,00140,WAGNER SNEDAKER,ACTIVE,DECISION NOTICE/FONSI (EA),12/19/1996,,,1996.0
1330,20706,WALL RANGER DISTRICT,00746,WANBLEE,ACTIVE,DECISION NOTICE/FONSI (EA),07/30/1996,,,1996.0
1331,20706,WALL RANGER DISTRICT,00740,WASHBURN RIDGE,ACTIVE,DECISION NOTICE/FONSI (EA),07/30/1996,,,1996.0
1332,20706,WALL RANGER DISTRICT,00706,WATER TOWER,ACTIVE,DECISION NOTICE/FONSI (EA),07/30/1996,,,1996.0
1333,11511,TOWNSEND RANGER DISTRICT,00136,WATSON,ACTIVE,DECISION NOTICE/FONSI (EA),12/19/1996,,,1996.0
1334,11106,BOZEMAN RANGER DISTRICT,00664,WEBER,ACTIVE,DECISION NOTICE/FONSI (EA),09/18/1996,,,1996.0
1335,20407,GUNNISON RANGER DISTRICT,00935,WEST BRUSH,ACTIVE,DECISION NOTICE/FONSI (EA),03/15/1996,,,1996.0
1336,20706,WALL RANGER DISTRICT,00708,WEST COTTONWOOD,ACTIVE,DECISION NOTICE/FONSI (EA),07/30/1996,,,1996.0
1337,10208,PINTLER RANGER DISTRICT,90307,WEST FORK BUTTES,ACTIVE,DECISION NOTICE/FONSI (EA),01/10/1996,,,1996.0
1338,20601,YAMPA RANGER DISTRICT,01517,WEST MORRISON,ACTIVE,DECISION NOTICE/FONSI (EA),05/17/1996,,2022.0,1996.0
1339,60402,EMIGRANT CREEK RANGER DISTRICT,00048,WEST MYRTLE,ACTIVE,DECISION NOTICE/FONSI (EA),01/23/1996,,2025.0,1996.0
1340,11184,ASHLAND RANGER DISTRICT,40686,WEST O'DELL,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1341,41202,WEISER RANGER DISTRICT,00204,WEST PINE/BROWNLEE C&H,ACTIVE,DECISION NOTICE/FONSI (EA),03/14/1996,,,1996.0
1342,30607,SILVER CITY RANGER DISTRICT,00711,MANGAS VALLEY,COMBINED,DECISION NOTICE/FONSI (EA),04/11/2003,,,2003.0
1343,20706,WALL RANGER DISTRICT,00721,WETA BASIN,ACTIVE,DECISION NOTICE/FONSI (EA),07/30/1996,,,1996.0
1344,30607,SILVER CITY RANGER DISTRICT,00717,SILVERDALE,COMBINED,DECISION NOTICE/FONSI (EA),04/11/2003,,,2003.0
1345,20706,WALL RANGER DISTRICT,00750,WETA NORTH,ACTIVE,DECISION NOTICE/FONSI (EA),07/30/1996,,,1996.0
1346,20706,WALL RANGER DISTRICT,00751,WETA SOUTH,ACTIVE,DECISION NOTICE/FONSI (EA),07/30/1996,,,1996.0
1347,20706,WALL RANGER DISTRICT,00707,WHITE RIVER,ACTIVE,DECISION NOTICE/FONSI (EA),07/30/1996,,,1996.0
1348,11184,ASHLAND RANGER DISTRICT,40743,WHITETAIL,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1349,10206,MADISON RANGER DISTRICT,20208,WILLOW CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),12/17/1996,,,1996.0
1350,50955,DEVILS GARDEN RANGER DISTRICT,A5516,WILLOW CREEK RANCH,ACTIVE,DECISION NOTICE/FONSI (EA),09/11/1996,,2028.0,1996.0
1351,20301,BEARLODGE RANGER DISTRICT,00112,WILLOW SPRINGS,ACTIVE,DECISION NOTICE/FONSI (EA),04/03/1996,,,1996.0
1352,41903,HEBER-KAMAS RANGER DISTRICT,00362,WOLF CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),03/12/1996,,,1996.0
1353,21308,COLUMBINE RANGER DISTRICT,13307,FOREBAY,CLOSED,,04/13/1982,,,1982.0
1354,11183,SIOUX RANGER DISTRICT,30825,WOOD GULCH,ACTIVE,DECISION NOTICE/FONSI (EA),03/08/1996,,,1996.0
1355,10203,WISDOM RANGER DISTRICT,20258,WOODY - WARM SPRINGS,ACTIVE,DECISION NOTICE/FONSI (EA),02/29/1996,,,1996.0
1356,31206,TONTO BASIN RANGER DISTRICT,00095,A-CROSS,ACTIVE,DECISION NOTICE/FONSI (EA),08/28/1997,,2022.0,1997.0
1357,30502,NOGALES RANGER DISTRICT,00240,APACHE SPRINGS,ACTIVE,DECISION NOTICE/FONSI (EA),06/13/1997,04/29/2010,,1997.0
1358,31206,TONTO BASIN RANGER DISTRICT,00096,ARMER MOUNTAIN,ACTIVE,DECISION NOTICE/FONSI (EA),08/28/1997,,2022.0,1997.0
1359,21206,COMANCHE RANGER DISTRICT,06643,BANTAM SWING,ACTIVE,DECISION NOTICE/FONSI (EA),08/08/1997,02/15/2011,,1997.0
1360,30801,SMOKEY BEAR RANGER DISTRICT,00104,BAR W,ACTIVE,DECISION NOTICE/FONSI (EA),09/16/1997,05/03/2019,,1997.0
1361,20306,MYSTIC RANGER DISTRICT,00601,BASELINE,ACTIVE,DECISION NOTICE/FONSI (EA),06/15/1997,,,1997.0
1362,21401,CLARKS FORK RANGER DISTRICT,01002,BASIN,ACTIVE,DECISION NOTICE/FONSI (EA),01/17/1997,,,1997.0
1363,20303,HELL CANYON RANGER DISTRICT,00420,BASIN,ACTIVE,DECISION NOTICE/FONSI (EA),09/15/1997,,,1997.0
1364,20308,NORTHERN HILLS RANGER DISTRICT,00804,BEAR BUTTE,ACTIVE,DECISION NOTICE/FONSI (EA),09/01/1997,,,1997.0
1365,21405,WIND RIVER RANGER DISTRICT,05192,BEAR CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),01/17/1997,,,1997.0
1366,20308,NORTHERN HILLS RANGER DISTRICT,00710,BEAR RIDGE,ACTIVE,DECISION NOTICE/FONSI (EA),09/01/1997,,,1997.0
1367,21008,SULPHUR RANGER DISTRICT,00801,BEAVER,VACANT,DECISION NOTICE/FONSI (EA),06/02/1997,,,1997.0
1368,20604,PARKS RANGER DISTRICT,04402,BEAVER CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),05/19/1997,,,1997.0
1369,61024,HIGH CASCADES RANGER DISTRICT,00R24,HAMAKER,COMBINED,DECISION NOTICE/FONSI (EA),04/15/1996,,,1996.0
1370,41554,PALISADES RANGER DISTRICT,40206,GARDEN PRICHARD S&G,CLOSED,RECORD OF DECISION (EIS),04/15/1997,,,1997.0
1371,11501,ROCKY MOUNTAIN RANGER DISTRICT,00201,BEAVER CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),09/12/1997,,,1997.0
1372,21206,COMANCHE RANGER DISTRICT,06637,BENCH MARK,ACTIVE,DECISION NOTICE/FONSI (EA),08/08/1997,02/15/2011,,1997.0
1373,11106,BOZEMAN RANGER DISTRICT,00608,BIG BEAR,ACTIVE,DECISION NOTICE/FONSI (EA),09/30/1997,,,1997.0
1374,21206,COMANCHE RANGER DISTRICT,06613,BISON,ACTIVE,DECISION NOTICE/FONSI (EA),08/08/1997,02/15/2011,,1997.0
1375,20306,MYSTIC RANGER DISTRICT,00902,BITTER CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),06/15/1997,,,1997.0
1376,20306,MYSTIC RANGER DISTRICT,00602,BITTERSWEET,ACTIVE,DECISION NOTICE/FONSI (EA),06/15/1997,,,1997.0
1377,41001,SANPETE RANGER DISTRICT,00111,BLACK MOUNTAIN/FORBUSH COVE S & G,ACTIVE,DECISION NOTICE/FONSI (EA),11/30/1997,,,1997.0
1378,11506,JUDITH-MUSSELSHELL RANGER DISTRICT,00619,BLACKHAWK,ACTIVE,RECORD OF DECISION (EIS),02/28/1997,,,1997.0
1379,20301,BEARLODGE RANGER DISTRICT,00107,BLACKTAIL,ACTIVE,DECISION NOTICE/FONSI (EA),09/15/1997,,,1997.0
1380,30801,SMOKEY BEAR RANGER DISTRICT,00106,BLOCK,ACTIVE,DECISION NOTICE/FONSI (EA),08/26/1997,,,1997.0
1381,10408,PRIEST LAKE RANGER DISTRICT,00804,FOUR CORNERS,CLOSED,DECISION NOTICE/FONSI (EA),04/16/2012,,,2012.0
1382,21404,WAPITI RANGER DISTRICT,04134,BOBCAT,ACTIVE,DECISION NOTICE/FONSI (EA),01/17/1997,,,1997.0
1383,11506,JUDITH-MUSSELSHELL RANGER DISTRICT,00621,BONANZA,ACTIVE,RECORD OF DECISION (EIS),02/28/1997,,,1997.0
1384,20308,NORTHERN HILLS RANGER DISTRICT,00822,BOXELDER,ACTIVE,DECISION NOTICE/FONSI (EA),09/01/1997,,,1997.0
1385,20601,YAMPA RANGER DISTRICT,01520,BUSHY CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),12/24/1997,,2022.0,1997.0
1386,20308,NORTHERN HILLS RANGER DISTRICT,00810,BUSKALA,ACTIVE,DECISION NOTICE/FONSI (EA),09/01/1997,,,1997.0
1387,11107,HEBGEN LAKE RANGER DISTRICT,00702,BASIN WEST-CLOSED,CLOSED,DECISION NOTICE/FONSI (EA),04/18/1996,,,1996.0
1388,21206,COMANCHE RANGER DISTRICT,06615,BUTTE CREEK,ACTIVE,DECISION NOTICE/FONSI (EA),08/08/1997,02/15/2011,,1997.0
1389,41903,HEBER-KAMAS RANGER DISTRICT,00308,CABIN SPRINGS,ACTIVE,DECISION NOTICE/FONSI (EA),10/02/1997,,,1997.0
1390,11405,LIBBY RANGER DISTRICT,00612,CANYON CREEK,VACANT,DECISION NOTICE/FONSI (EA),07/16/1997,,,1997.0
1391,30801,SMOKEY BEAR RANGER DISTRICT,00109,CAPITAN GAP,ACTIVE,DECISION NOTICE/FONSI (EA),09/20/1997,,,1997.0
1392,21402,GREYBULL RANGER DISTRICT,02054,CARTER MOUNTAIN,ACTIVE,DECISION NOTICE/FONSI (EA),01/17/1997,,,1997.0
